"subscriptionId","resourceGroup","name","type","location","publicNetworkAccess","networkAcls","minTlsVersion","tags"
"44444444-4444-4444-4444-444444444444","rg-contoso-ml-prod-northeurope-001","cosmos-contoso-ml-prod-002","microsoft.documentdb/databaseaccounts","northeurope","Disabled","Deny","","{""environment"":""prod"",""owner"":""team-hr"",""costCenter"":""CC1014"",""workload"":""contoso-ml""}"
"44444444-4444-4444-4444-444444444444","rg-finance-ledger-prod-eastus-001","cosmos-finance-ledger-prod-001","microsoft.documentdb/databaseaccounts","eastus","Disabled","Deny","","{""environment"":""prod"",""owner"":""team-data"",""costCenter"":""CC1003""}"
"44444444-4444-4444-4444-444444444444","rg-fabrikam-iot-prod-westeurope-001","cosmos-fabrikam-iot-prod-001","microsoft.documentdb/databaseaccounts","westeurope","Disabled","Deny","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1007"",""workload"":""fabrikam-iot""}"
"22222222-2222-2222-2222-222222222222","rg-trader-desk-prod-westus2-001","cosmos-trader-desk-prod-002","microsoft.documentdb/databaseaccounts","westus2","Disabled","Deny","","{""environment"":""prod"",""owner"":""team-ml"",""costCenter"":""CC1026"",""workload"":""trader-desk""}"
"22222222-2222-2222-2222-222222222222","rg-hr-portal-prod-eastus-001","aks-hr-portal-prod-001","microsoft.containerservice/managedclusters","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1048"",""dataClassification"":""internal""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-shop-nonprod-northeurope-001","aks-contoso-shop-nonprod-001","microsoft.containerservice/managedclusters","northeurope","Enabled","","","{""environment"":""nonprod"",""owner"":""team-web"",""costCenter"":""CC1002"",""workload"":""contoso-shop""}"
"55555555-5555-5555-5555-555555555555","rg-finance-ledger-sbx-westeurope-001","aks-finance-ledger-sbx-001","microsoft.containerservice/managedclusters","westeurope","Enabled","","","{""environment"":""sbx"",""owner"":""team-ml"",""costCenter"":""CC1039"",""workload"":""finance-ledger""}"
"11111111-1111-1111-1111-111111111111","rg-fabrikam-iot-prod-northeurope-001","aks-fabrikam-iot-prod-001","microsoft.containerservice/managedclusters","northeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-security"",""costCenter"":""CC1030"",""workload"":""fabrikam-iot""}"
"11111111-1111-1111-1111-111111111111","rg-hr-portal-prod-westeurope-001","aks-hr-portal-prod-002","microsoft.containerservice/managedclusters","westeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-iot"",""costCenter"":""CC1020""}"
"55555555-5555-5555-5555-555555555555","rg-contoso-ml-sbx-northeurope-001","aks-contoso-ml-sbx-001","microsoft.containerservice/managedclusters","northeurope","Enabled","","","{""environment"":""sbx"",""owner"":""team-platform"",""costCenter"":""CC1011"",""workload"":""contoso-ml"",""dataClassification"":""internal""}"
"55555555-5555-5555-5555-555555555555","rg-contoso-data-sbx-northeurope-001","aks-contoso-data-sbx-001","microsoft.containerservice/managedclusters","northeurope","Enabled","","","{""environment"":""sbx"",""owner"":""team-hr"",""costCenter"":""CC1035""}"
"22222222-2222-2222-2222-222222222222","rg-marketing-cms-prod-eastus2-001","aks-marketing-cms-prod-001","microsoft.containerservice/managedclusters","eastus2","Disabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1036"",""dataClassification"":""internal""}"
"44444444-4444-4444-4444-444444444444","rg-fabrikam-iot-prod-eastus-001","aks-fabrikam-iot-prod-002","microsoft.containerservice/managedclusters","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-iot"",""costCenter"":""CC1006"",""dataClassification"":""restricted""}"
"11111111-1111-1111-1111-111111111111","rg-marketing-cms-prod-westus3-001","aks-marketing-cms-prod-002","microsoft.containerservice/managedclusters","westus3","Disabled","","","{""environment"":""prod"",""owner"":""team-iot"",""costCenter"":""CC1037"",""workload"":""marketing-cms""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-ml-nonprod-northeurope-001","aks-contoso-ml-nonprod-001","microsoft.containerservice/managedclusters","northeurope","Enabled","","","{""environment"":""nonprod"",""owner"":""team-security"",""costCenter"":""CC1030"",""workload"":""contoso-ml""}"
"44444444-4444-4444-4444-444444444444","rg-finance-ledger-prod-northeurope-001","aks-finance-ledger-prod-001","microsoft.containerservice/managedclusters","northeurope","Enabled","","","{""environment"":""prod"",""owner"":""team-data"",""costCenter"":""CC1027""}"
"33333333-3333-3333-3333-333333333333","rg-platform-shared-nonprod-eastus-001","app-platform-shared-nonprod-001","microsoft.web/sites","eastus","Disabled","","","{""environment"":""nonprod"",""owner"":""team-security"",""costCenter"":""CC1024"",""workload"":""platform-shared""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-api-nonprod-eastus2-001","app-contoso-api-nonprod-001","microsoft.web/sites","eastus2","Disabled","","","{""environment"":""nonprod"",""owner"":""team-hr"",""costCenter"":""CC1031"",""dataClassification"":""confidential""}"
"22222222-2222-2222-2222-222222222222","rg-trader-desk-prod-northeurope-001","app-trader-desk-prod-001","microsoft.web/sites","northeurope","Enabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1038""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-web-prod-northeurope-001","app-contoso-web-prod-001","microsoft.web/sites","northeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1016"",""dataClassification"":""confidential""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-shop-prod-northeurope-001","app-contoso-shop-prod-001","microsoft.web/sites","northeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-iot"",""costCenter"":""CC1025"",""workload"":""contoso-shop"",""dataClassification"":""public""}"
"11111111-1111-1111-1111-111111111111","rg-trader-desk-prod-eastus2-001","app-trader-desk-prod-002","microsoft.web/sites","eastus2","Disabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1026"",""workload"":""trader-desk""}"
"22222222-2222-2222-2222-222222222222","rg-claims-engine-prod-eastus-001","app-claims-engine-prod-001","microsoft.web/sites","eastus","Enabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1013"",""workload"":""claims-engine"",""dataClassification"":""internal""}"
"55555555-5555-5555-5555-555555555555","rg-platform-shared-sbx-eastus2-001","app-platform-shared-sbx-001","microsoft.web/sites","eastus2","Enabled","","","{""environment"":""sbx"",""owner"":""team-security"",""costCenter"":""CC1048"",""workload"":""platform-shared"",""dataClassification"":""confidential""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-api-nonprod-eastus-001","app-contoso-api-nonprod-002","microsoft.web/sites","eastus","Disabled","","","{""environment"":""nonprod"",""owner"":""team-hr"",""costCenter"":""CC1028"",""workload"":""contoso-api""}"
"11111111-1111-1111-1111-111111111111","rg-contoso-api-prod-eastus-001","app-contoso-api-prod-001","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1002""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-shop-prod-westeurope-001","app-contoso-shop-prod-002","microsoft.web/sites","westeurope","Enabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1040"",""dataClassification"":""confidential""}"
"55555555-5555-5555-5555-555555555555","rg-contoso-web-sbx-eastus-001","app-contoso-web-sbx-001","microsoft.web/sites","eastus","Enabled","","","{""environment"":""sbx"",""owner"":""team-ml"",""costCenter"":""CC1039"",""dataClassification"":""internal""}"
"44444444-4444-4444-4444-444444444444","rg-trader-desk-prod-eastus-001","app-trader-desk-prod-003","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1044"",""workload"":""trader-desk""}"
"33333333-3333-3333-3333-333333333333","rg-platform-shared-nonprod-eastus-001","app-platform-shared-nonprod-002","microsoft.web/sites","eastus","SecuredByPerimeter","","","{""environment"":""nonprod"",""owner"":""team-finance"",""costCenter"":""CC1011"",""workload"":""platform-shared"",""dataClassification"":""restricted""}"
"55555555-5555-5555-5555-555555555555","rg-contoso-api-sbx-eastus2-001","app-contoso-api-sbx-001","microsoft.web/sites","eastus2","Enabled","","","{""environment"":""sbx"",""owner"":""team-hr"",""costCenter"":""CC1039""}"
"22222222-2222-2222-2222-222222222222","rg-marketing-cms-prod-eastus2-001","app-marketing-cms-prod-001","microsoft.web/sites","eastus2","Disabled","","","{""environment"":""prod"",""owner"":""team-data"",""costCenter"":""CC1027"",""workload"":""marketing-cms""}"
"44444444-4444-4444-4444-444444444444","rg-fabrikam-iot-prod-westus3-001","app-fabrikam-iot-prod-001","microsoft.web/sites","westus3","Disabled","","","{""environment"":""prod"",""owner"":""team-security"",""costCenter"":""CC1005"",""workload"":""fabrikam-iot""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-web-prod-westus2-001","app-contoso-web-prod-002","microsoft.web/sites","westus2","Disabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1031"",""workload"":""contoso-web"",""dataClassification"":""confidential""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-ml-nonprod-westus2-001","app-contoso-ml-nonprod-001","microsoft.web/sites","westus2","SecuredByPerimeter","","","{""environment"":""nonprod"",""owner"":""team-iot"",""costCenter"":""CC1030"",""workload"":""contoso-ml""}"
"22222222-2222-2222-2222-222222222222","rg-marketing-cms-prod-northeurope-001","app-marketing-cms-prod-002","microsoft.web/sites","northeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1026"",""workload"":""marketing-cms""}"
"11111111-1111-1111-1111-111111111111","rg-contoso-api-prod-westus3-001","app-contoso-api-prod-002","microsoft.web/sites","westus3","Disabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1004"",""workload"":""contoso-api""}"
"11111111-1111-1111-1111-111111111111","rg-marketing-cms-prod-eastus2-001","app-marketing-cms-prod-003","microsoft.web/sites","eastus2","Disabled","","","{""environment"":""prod"",""owner"":""team-hr"",""costCenter"":""CC1034""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-shop-prod-northeurope-001","app-contoso-shop-prod-003","microsoft.web/sites","northeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-iot"",""costCenter"":""CC1033""}"
"55555555-5555-5555-5555-555555555555","rg-contoso-web-sbx-northeurope-001","app-contoso-web-sbx-002","microsoft.web/sites","northeurope","Enabled","","","{""environment"":""sbx"",""owner"":""team-marketing"",""costCenter"":""CC1025"",""workload"":""contoso-web""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-api-prod-westus2-001","app-contoso-api-prod-003","microsoft.web/sites","westus2","Disabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1008"",""workload"":""contoso-api""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-data-nonprod-westeurope-001","app-contoso-data-nonprod-001","microsoft.web/sites","westeurope","Disabled","","","{""environment"":""nonprod"",""owner"":""team-ml"",""costCenter"":""CC1026"",""workload"":""contoso-data"",""dataClassification"":""internal""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-api-prod-westus2-001","app-contoso-api-prod-004","microsoft.web/sites","westus2","Disabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1042"",""workload"":""contoso-api"",""dataClassification"":""internal""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-api-prod-westeurope-001","app-contoso-api-prod-005","microsoft.web/sites","westeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1016"",""workload"":""contoso-api""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-api-prod-westeurope-001","app-contoso-api-prod-006","microsoft.web/sites","westeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-data"",""costCenter"":""CC1026"",""workload"":""contoso-api""}"
"22222222-2222-2222-2222-222222222222","rg-claims-engine-prod-westus2-001","app-claims-engine-prod-002","microsoft.web/sites","westus2","SecuredByPerimeter","","","{""environment"":""prod"",""owner"":""team-hr"",""costCenter"":""CC1022"",""workload"":""claims-engine"",""dataClassification"":""internal""}"
"55555555-5555-5555-5555-555555555555","rg-finance-ledger-sbx-westeurope-001","app-finance-ledger-sbx-001","microsoft.web/sites","westeurope","SecuredByPerimeter","","","{""environment"":""sbx"",""owner"":""team-web"",""costCenter"":""CC1011"",""workload"":""finance-ledger""}"
"22222222-2222-2222-2222-222222222222","rg-finance-ledger-prod-eastus-001","app-finance-ledger-prod-001","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1025"",""workload"":""finance-ledger""}"
"11111111-1111-1111-1111-111111111111","rg-marketing-cms-prod-eastus2-001","app-marketing-cms-prod-004","microsoft.web/sites","eastus2","Enabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1011"",""workload"":""marketing-cms"",""dataClassification"":""public""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-data-prod-westeurope-001","app-contoso-data-prod-001","microsoft.web/sites","westeurope","Enabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1012"",""workload"":""contoso-data""}"
"11111111-1111-1111-1111-111111111111","rg-claims-engine-prod-eastus-001","app-claims-engine-prod-003","microsoft.web/sites","eastus","Enabled","","","{""environment"":""prod"",""owner"":""team-security"",""costCenter"":""CC1016"",""dataClassification"":""restricted""}"
"55555555-5555-5555-5555-555555555555","rg-contoso-shop-sbx-northeurope-001","app-contoso-shop-sbx-001","microsoft.web/sites","northeurope","Enabled","","","{""environment"":""sbx"",""owner"":""team-finance"",""costCenter"":""CC1037"",""workload"":""contoso-shop""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-api-prod-eastus-001","app-contoso-api-prod-007","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1016"",""dataClassification"":""internal""}"
"11111111-1111-1111-1111-111111111111","rg-fabrikam-iot-prod-eastus2-001","app-fabrikam-iot-prod-002","microsoft.web/sites","eastus2","Disabled","","","{""environment"":""prod"",""owner"":""team-web"",""costCenter"":""CC1017"",""workload"":""fabrikam-iot""}"
"11111111-1111-1111-1111-111111111111","rg-contoso-shop-prod-eastus-001","app-contoso-shop-prod-004","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1006"",""workload"":""contoso-shop""}"
"22222222-2222-2222-2222-222222222222","rg-hr-portal-prod-westeurope-001","app-hr-portal-prod-001","microsoft.web/sites","westeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-web"",""costCenter"":""CC1048"",""dataClassification"":""internal""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-api-nonprod-westeurope-001","app-contoso-api-nonprod-003","microsoft.web/sites","westeurope","Enabled","","","{""environment"":""nonprod"",""owner"":""team-platform"",""costCenter"":""CC1037""}"
"44444444-4444-4444-4444-444444444444","rg-hr-portal-prod-eastus2-001","app-hr-portal-prod-002","microsoft.web/sites","eastus2","Enabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1019"",""workload"":""hr-portal""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-ml-prod-northeurope-001","app-contoso-ml-prod-001","microsoft.web/sites","northeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1014"",""workload"":""contoso-ml""}"
"33333333-3333-3333-3333-333333333333","rg-marketing-cms-nonprod-westeurope-001","app-marketing-cms-nonprod-001","microsoft.web/sites","westeurope","Disabled","","","{""environment"":""nonprod"",""owner"":""team-marketing"",""costCenter"":""CC1000""}"
"11111111-1111-1111-1111-111111111111","rg-contoso-data-prod-westus2-001","app-contoso-data-prod-002","microsoft.web/sites","westus2","Disabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1043"",""workload"":""contoso-data""}"
"44444444-4444-4444-4444-444444444444","rg-trader-desk-prod-eastus-001","app-trader-desk-prod-004","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1037""}"
"55555555-5555-5555-5555-555555555555","rg-platform-shared-sbx-eastus2-001","app-platform-shared-sbx-002","microsoft.web/sites","eastus2","Enabled","","","{""environment"":""sbx"",""owner"":""team-platform"",""costCenter"":""CC1016"",""workload"":""platform-shared""}"
"55555555-5555-5555-5555-555555555555","rg-claims-engine-sbx-westus2-001","app-claims-engine-sbx-001","microsoft.web/sites","westus2","Enabled","","","{""environment"":""sbx"",""owner"":""team-marketing"",""costCenter"":""CC1008"",""workload"":""claims-engine""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-shop-prod-westus3-001","app-contoso-shop-prod-005","microsoft.web/sites","westus3","SecuredByPerimeter","","","{""environment"":""prod"",""owner"":""team-iot"",""costCenter"":""CC1033"",""dataClassification"":""internal""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-web-nonprod-northeurope-001","app-contoso-web-nonprod-001","microsoft.web/sites","northeurope","Enabled","","","{""environment"":""nonprod"",""owner"":""team-hr"",""costCenter"":""CC1011""}"
"11111111-1111-1111-1111-111111111111","rg-platform-shared-prod-westus2-001","app-platform-shared-prod-001","microsoft.web/sites","westus2","Enabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1001"",""workload"":""platform-shared"",""dataClassification"":""restricted""}"
"55555555-5555-5555-5555-555555555555","rg-trader-desk-sbx-westus3-001","app-trader-desk-sbx-001","microsoft.web/sites","westus3","Enabled","","","{""environment"":""sbx"",""owner"":""team-finance"",""costCenter"":""CC1048"",""workload"":""trader-desk""}"
"11111111-1111-1111-1111-111111111111","rg-contoso-data-prod-eastus-001","app-contoso-data-prod-003","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1017""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-web-prod-westeurope-001","app-contoso-web-prod-003","microsoft.web/sites","westeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-ml"",""costCenter"":""CC1047"",""workload"":""contoso-web"",""dataClassification"":""confidential""}"
"55555555-5555-5555-5555-555555555555","rg-contoso-api-sbx-northeurope-001","app-contoso-api-sbx-002","microsoft.web/sites","northeurope","Enabled","","","{""environment"":""sbx"",""owner"":""team-finance"",""costCenter"":""CC1048"",""workload"":""contoso-api""}"
"11111111-1111-1111-1111-111111111111","rg-hr-portal-prod-eastus-001","app-hr-portal-prod-003","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1031"",""workload"":""hr-portal"",""dataClassification"":""confidential""}"
"11111111-1111-1111-1111-111111111111","rg-contoso-data-prod-westus3-001","app-contoso-data-prod-004","microsoft.web/sites","westus3","Enabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1028"",""workload"":""contoso-data"",""dataClassification"":""internal""}"
"44444444-4444-4444-4444-444444444444","rg-hr-portal-prod-westus3-001","app-hr-portal-prod-004","microsoft.web/sites","westus3","Enabled","","","{""environment"":""prod"",""owner"":""team-hr"",""costCenter"":""CC1022"",""workload"":""hr-portal"",""dataClassification"":""internal""}"
"11111111-1111-1111-1111-111111111111","rg-finance-ledger-prod-westeurope-001","app-finance-ledger-prod-002","microsoft.web/sites","westeurope","SecuredByPerimeter","","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1008"",""workload"":""finance-ledger""}"
"44444444-4444-4444-4444-444444444444","rg-marketing-cms-prod-westeurope-001","app-marketing-cms-prod-005","microsoft.web/sites","westeurope","Enabled","","","{""environment"":""prod"",""owner"":""team-hr"",""costCenter"":""CC1010"",""workload"":""marketing-cms"",""dataClassification"":""public""}"
"11111111-1111-1111-1111-111111111111","rg-trader-desk-prod-westus2-001","app-trader-desk-prod-005","microsoft.web/sites","westus2","Disabled","","","{""environment"":""prod"",""owner"":""team-web"",""costCenter"":""CC1018"",""workload"":""trader-desk"",""dataClassification"":""internal""}"
"55555555-5555-5555-5555-555555555555","rg-contoso-shop-sbx-westus3-001","app-contoso-shop-sbx-002","microsoft.web/sites","westus3","Enabled","","","{""environment"":""sbx"",""owner"":""team-data"",""costCenter"":""CC1001"",""workload"":""contoso-shop""}"
"11111111-1111-1111-1111-111111111111","rg-fabrikam-iot-prod-eastus2-001","app-fabrikam-iot-prod-003","microsoft.web/sites","eastus2","Disabled","","","{""environment"":""prod"",""owner"":""team-hr"",""costCenter"":""CC1009"",""workload"":""fabrikam-iot"",""dataClassification"":""confidential""}"
"11111111-1111-1111-1111-111111111111","rg-hr-portal-prod-westus2-001","app-hr-portal-prod-005","microsoft.web/sites","westus2","Disabled","","","{""environment"":""prod"",""owner"":""team-web"",""costCenter"":""CC1001"",""workload"":""hr-portal"",""dataClassification"":""confidential""}"
"22222222-2222-2222-2222-222222222222","rg-hr-portal-prod-eastus-001","app-hr-portal-prod-006","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-ml"",""costCenter"":""CC1027"",""workload"":""hr-portal"",""dataClassification"":""confidential""}"
"11111111-1111-1111-1111-111111111111","rg-finance-ledger-prod-westeurope-001","app-finance-ledger-prod-003","microsoft.web/sites","westeurope","Enabled","","","{""environment"":""prod"",""owner"":""team-iot"",""costCenter"":""CC1028""}"
"55555555-5555-5555-5555-555555555555","rg-trader-desk-sbx-eastus2-001","app-trader-desk-sbx-002","microsoft.web/sites","eastus2","Enabled","","","{""environment"":""sbx"",""owner"":""team-iot"",""costCenter"":""CC1028"",""workload"":""trader-desk""}"
"22222222-2222-2222-2222-222222222222","rg-hr-portal-prod-eastus-001","app-hr-portal-prod-007","microsoft.web/sites","eastus","Enabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1015""}"
"11111111-1111-1111-1111-111111111111","rg-hr-portal-prod-westus3-001","app-hr-portal-prod-008","microsoft.web/sites","westus3","Disabled","","","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1048"",""dataClassification"":""internal""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-api-prod-westeurope-001","app-contoso-api-prod-008","microsoft.web/sites","westeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-hr"",""costCenter"":""CC1033"",""workload"":""contoso-api""}"
"33333333-3333-3333-3333-333333333333","rg-hr-portal-nonprod-westus3-001","app-hr-portal-nonprod-001","microsoft.web/sites","westus3","Enabled","","","{""environment"":""nonprod"",""owner"":""team-web"",""costCenter"":""CC1039"",""workload"":""hr-portal"",""dataClassification"":""public""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-ml-prod-westus3-001","app-contoso-ml-prod-002","microsoft.web/sites","westus3","Disabled","","","{""environment"":""prod"",""owner"":""team-security"",""costCenter"":""CC1031"",""dataClassification"":""confidential""}"
"44444444-4444-4444-4444-444444444444","rg-platform-shared-prod-northeurope-001","app-platform-shared-prod-002","microsoft.web/sites","northeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-web"",""costCenter"":""CC1041"",""workload"":""platform-shared""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-ml-prod-northeurope-001","app-contoso-ml-prod-003","microsoft.web/sites","northeurope","Disabled","","","{""environment"":""prod"",""owner"":""team-web"",""costCenter"":""CC1018"",""workload"":""contoso-ml""}"
"11111111-1111-1111-1111-111111111111","rg-claims-engine-prod-eastus2-001","app-claims-engine-prod-004","microsoft.web/sites","eastus2","Enabled","","","{""environment"":""prod"",""owner"":""team-iot"",""costCenter"":""CC1047"",""dataClassification"":""confidential""}"
"55555555-5555-5555-5555-555555555555","rg-hr-portal-sbx-westus3-001","app-hr-portal-sbx-001","microsoft.web/sites","westus3","Enabled","","","{""environment"":""sbx"",""owner"":""team-marketing"",""costCenter"":""CC1011"",""workload"":""hr-portal""}"
"11111111-1111-1111-1111-111111111111","rg-hr-portal-prod-eastus-001","app-hr-portal-prod-009","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1033"",""workload"":""hr-portal""}"
"44444444-4444-4444-4444-444444444444","rg-contoso-api-prod-westeurope-001","app-contoso-api-prod-009","microsoft.web/sites","westeurope","Enabled","","","{""environment"":""prod"",""owner"":""team-security"",""costCenter"":""CC1024"",""workload"":""contoso-api"",""dataClassification"":""internal""}"
"11111111-1111-1111-1111-111111111111","rg-contoso-api-prod-eastus-001","app-contoso-api-prod-010","microsoft.web/sites","eastus","Disabled","","","{""environment"":""prod"",""owner"":""team-web"",""costCenter"":""CC1027""}"
"33333333-3333-3333-3333-333333333333","rg-contoso-api-nonprod-westeurope-001","app-contoso-api-nonprod-004","microsoft.web/sites","westeurope","Disabled","","","{""environment"":""nonprod"",""owner"":""team-hr"",""costCenter"":""CC1002""}"
"22222222-2222-2222-2222-222222222222","rg-contoso-shop-prod-eastus-001","stcontosoprodbackup01","microsoft.storage/storageaccounts","eastus","Enabled","Allow","TLS1_0","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1003"",""dataClassification"":""restricted""}"
"44444444-4444-4444-4444-444444444444","rg-finance-ledger-prod-eastus2-001","kv-finance-prod-099","microsoft.keyvault/vaults","eastus2","Enabled","Allow","","{""environment"":""prod"",""owner"":""team-finance"",""costCenter"":""CC1011"",""dataClassification"":""confidential""}"
"22222222-2222-2222-2222-222222222222","rg-claims-engine-prod-westeurope-001","sql-claims-prod-077","microsoft.sql/servers","westeurope","Enabled","","TLS1_0","{""environment"":""prod"",""owner"":""team-platform"",""costCenter"":""CC1019""}"
"22222222-2222-2222-2222-222222222222","rg-trader-desk-prod-westus2-001","cog-trader-prod-044","microsoft.cognitiveservices/accounts","westus2","Enabled","Allow","","{""environment"":""prod"",""owner"":""team-ml"",""costCenter"":""CC1022"",""dataClassification"":""confidential""}"
"44444444-4444-4444-4444-444444444444","rg-hr-portal-prod-eastus-001","cosmos-hr-prod-012","microsoft.documentdb/databaseaccounts","eastus","Enabled","Allow","","{""environment"":""prod"",""owner"":""team-hr"",""costCenter"":""CC1031"",""dataClassification"":""restricted""}"
"22222222-2222-2222-2222-222222222222","rg-marketing-cms-prod-eastus-001","app-marketing-prod-018","microsoft.web/sites","eastus","Enabled","","","{""environment"":""prod"",""owner"":""team-marketing"",""costCenter"":""CC1015""}"
